name,state,established,discontinued,latitude,longitude
MOUNT WASHINGTON,PA,1868,1878,40.4302708,-80.0071912
MOUNT ZION,GA,1818,1872,33.3612512,-83.0076496
MOUNT ZION,MS,1849,1908,31.7890516,-89.7881313
MOUNTAIN,MS,1908,1922,30.8510218,-88.6933616
MOUNTAIN CREEK,AL,1875,1976,32.7106848,-86.4788657
MOUNTAIN VIEW,GA,1921,1984,33.6417761,-84.3902038
MOUNTAINVILLE,TN,1877,1907,35.5681358,-84.1415783
MOUNTAINVILLE,ME,1892,1914,44.2120246,-68.6289136
MOUTH OF WOLF,TN,1856,1895,36.6158967,-85.2944062
MOYER,PA,1880,1910,40.0495181,-79.5655938
MOYER'S STORE,PA,1864,1879,40.3695489,-75.2482306
MUDGE,GA,1883,1909,NA,NA
MUFF,PA,1879,1908,40.8845093,-79.3380963
MULAT,FL,1892,1953,30.5513061,-87.1233018
MULE CREEK,MO,1856,1869,NA,NA
MULTICAULISVILLE,PA,1840,1847,NA,NA
MUNSVILLE,NY,1851,NA,42.9767864,-75.5875829
MUNNERLYN,GA,1880,1960,32.9534899,-81.9620611
MURPHY,GA,1898,1900,NA,NA
MURRAY'S FERRY,SC,1832,1867,NA,NA
MURRY,MS,1886,1907,34.677602,-90.0862033
MYNARD,AL,1899,1904,34.3975896,-85.8946942
MYRTLE,GA,1881,1917,NA,NA
NACOOCHEE,GA,1826,1959,34.6850952,-83.7104557
NANCY,MS,1901,1915,31.9434865,-88.8425481
NANEPASHEMET,MA,1882,1902,42.4898184,-70.8428248
NANTICOKE SPRINGS,NY,1831,1861,42.2747964,-76.0540917
NAOMI,AL,1837,1837,NA,NA
NAPOLEON CITY,MO,1858,1861,NA,NA
NARONA,MO,1900,1903,NA,NA
NARROWSBURG,NY,1840,NA,41.6080926,-75.0611092
NASBY,PA,1870,1881,NA,NA
NASSAU,NY,1810,NA,42.5137774,-73.6123946
NATRONA HEIGHT'S,PA,1927,NA,40.6225048,-79.7246366
NATURAL GROVE,SC,1850,1866,NA,NA
NAVARINO,NY,1828,1907,42.9275666,-76.2738179
NEALSRUN,PA,1903,1905,NA,NA
NEBOSVILLE,TN,1900,1905,36.0567363,-89.130346
NECESSITY,AL,1878,1883,NA,NA
NEEDHAM,GA,1881,1907,31.1560499,-82.428467
NEEDHAM HEIGHTS,MA,1907,1913,42.2943253,-71.2349694
NEESES,SC,1898,NA,33.5318188,-81.1231541
NELLIE,AL,1887,1915,31.9015394,-87.38277
NELSON,MO,1887,NA,38.9947437,-93.0326962
NELSON,TN,1867,1883,NA,NA
NELSON,NH,1817,1934,42.9906361,-72.1309166
NEPONSET VILLAGE,MA,1839,1873,NA,NA
NESCONSET,NY,1908,NA,40.8338238,-73.1495652
NESHAMING,PA,1855,1855,40.2295522,-75.1387832
NESMITH,SC,1907,NA,33.6581944,-79.5141747
NESTOR,LA,1895,1927,29.4971608,-89.6961753
NETTLETONVILLE,MO,1870,1872,NA,NA
NEW  EGYPT,NJ,1810,NA,40.0687671,-74.5286239
NEW AGENCY,GA,1847,1848,NA,NA
NEW ALSACE,MO,1875,1891,NA,NA
NEW BOSTON,NY,1851,1903,43.800069,-75.7457479
NEW BRIDGE,NY,1906,1919,44.2864508,-74.9754731
NEW BRIGHTON,NY,1850,1917,40.6423258,-74.0929195
NEW BRITAIN,NY,1833,1858,42.454805,-73.4898339
NEW BRUNSWICK,NJ,1776,NA,40.4938273,-74.4461349
NEW CASCO,ME,1799,1800,NA,NA
NEW CASTLE,PA,1812,NA,40.9947582,-80.319096
NEW CENTREVILLE,PA,1857,1935,40.0703856,-75.429358
NEW COMO,AR,1873,1874,NA,NA
NEW COOSA,GA,1855,1857,NA,NA
NEW HAMBURG,MO,1874,1972,37.1264394,-89.5934198
NEW HOPE,AR,1874,1875,36.2145354,-91.9198748
NEW HOPE,SC,1886,1886,34.7281928,-81.3473159
NEW MOUNT PLEASANT,PA,1851,1870,NA,NA
NEW SHEFFIELD,PA,1849,1938,40.5989558,-80.2800613
NEW SUFFOLK,NY,1890,NA,40.9909016,-72.471847
NEW TOWAMENSING,PA,1828,1830,NA,NA
NEW TRIPOLI,PA,1831,NA,40.6792368,-75.7521571
NEW VERNON,NY,1822,1853,41.5017603,-74.4843255
NEWBURY OLD TOWN,MA,1874,1879,42.7667589,-70.8453293
NEWCOMER,PA,1901,1920,39.8792429,-79.7922695
NEWELLTON,LA,1880,NA,32.0726546,-91.2409459
NEWHEBRON,MS,1904,NA,31.7309262,-89.9798353
NEWHOPE,AR,1878,NA,34.2294899,-93.8843544
NEWLIN,LA,1906,1920,30.6807542,-93.4010005
NEWPORT,MO,1820,1857,38.5933835,-91.1245927
NEWSOMVILLE,TN,1876,1877,NA,NA
NEWVILLE,AL,1894,NA,31.4213579,-85.3358874
NEYLES,SC,1896,1909,32.825175,-80.5584367
NICE,NY,1890,1891,NA,NA
NICHOLS,CT,1882,1900,41.2409299,-73.1612225
NICHOLSON'S STORE,AL,1848,1883,31.9304297,-88.4589178
NILY,TN,1891,1902,NA,NA
NINNERVILLE,GA,1901,1903,NA,NA
NIPPO,NH,1899,1911,NA,NA
NITA,MS,1905,1908,NA,NA
NITTAW,FL,1934,1937,27.9586333,-81.0031185
NODENA,AR,1877,1924,35.5570254,-89.9495313
NORFOLK,MS,1854,1855,34.9514847,-90.2306509
NORFOLK,MS,1879,1913,34.9514847,-90.2306509
NORMAN,MS,1884,1889,NA,NA
NORMANDY BEACH,NJ,1929,NA,40.0022816,-74.0611029
NORMAN'S STORE,TN,1878,1894,NA,NA
NORTH BECKET,MA,1839,1866,42.2788229,-73.0602405
NORTH BINGHAM,PA,1878,1981,41.9872904,-77.7616602
NORTH BLANDFORD,MA,1828,1905,42.2103675,-72.9814907
NORTH BREWSTER,MA,1890,1928,41.747332,-70.0597399
NORTH CHESTERVILLE,ME,1848,1934,44.5945066,-70.1120039
NORTH GAGE,NY,1831,1906,43.2256249,-75.1259954
NORTH GLENSIDE,PA,1914,1931,40.1189989,-75.1712865
NORTH GREENSBOROUGH,VT,1857,1888,NA,NA
NORTH GREENWICH,NY,1826,1907,43.1586864,-73.4856688
NORTH HANCOCK,ME,1844,1927,44.5006334,-68.2550154
NORTH MOUNT PLEASANT,MS,1837,1871,34.9559261,-89.5159118
NORTH NEWPORT,NH,1877,1964,43.3886849,-72.2145327
NORTH ORANGE,MA,1845,1964,42.5882127,-72.3098496
NORTH PARMA,NY,1851,1896,43.2881161,-77.7933423
NORTH PENSACOLA,FL,1948,1949,30.6085265,-87.339976
NORTH RAYMOND,NH,1833,1836,NA,NA
NORTH RIDGE,NY,1851,1901,43.2125562,-78.8258709
NORTH ROSE,NY,1863,NA,43.1851967,-76.8917014
NORTH RUTLAND,MA,1852,1907,42.430646,-71.975909
NORTH SCITUATE,MA,1872,NA,42.2173234,-70.7739311
NORTH TUNBRIDGE,VT,1853,1911,43.9147888,-72.478432
NORTH WINN,ME,1858,1859,45.452471,-68.4197618
NORTH WOLFBORO,NH,1835,1915,43.6536886,-71.1342341
NORTH WOODBURY,CT,1889,1961,41.5448376,-73.2095098
NORTHCUTT,MO,1912,1941,38.1225486,-90.9662476
NORTHFIELD CHURCH,CT,1827,1838,NA,NA
NORTHVILLE,MO,1861,1863,NA,NA
NORTHVILLE,TN,1878,1902,35.9528465,-84.9560647
NORTHWOOD CENTER,NH,1864,1963,43.2173039,-71.2067309
NORTON,MO,1879,1954,39.1961349,-93.1349221
NORWAY,NY,1813,1929,43.2084024,-74.9521005
NOVETTA,GA,1891,1905,NA,NA
NOXUBE,AR,1897,1904,33.145411,-93.1043314
NUANGOLA,PA,1898,NA,41.1550825,-75.978256
NUNEZ,LA,1893,1954,29.9913171,-92.2287389
NUNLEY,AR,1904,1917,34.5406622,-94.1602075
NUNNALLY,GA,1892,1901,NA,NA
O.K.,MS,1876,1911,NA,NA
OAK,AL,1905,1923,30.3179784,-87.7063754
OAK GROVE,GA,1823,1837,33.2084592,-83.805179
OAK PLANE,PA,1840,1840,NA,NA
OAK SUMMIT,NY,1890,1918,NA,NA
OAKES,NY,1884,1938,41.6881491,-73.9498601
OAKLAND,AL,1850,1905,34.8417541,-87.7989197
OAKLAWN,MS,1885,1900,32.005157,-90.9978839
OAKLEY,MS,1858,1867,NA,NA
OAKMAN,GA,1908,NA,34.5668984,-84.7086307
OAK'S MILLS,ME,1828,1831,45.1245055,-68.6078056
OAKVALE,MS,1856,1869,31.4385058,-89.9645268
OAKVILLE,TN,1850,1853,NA,NA
OAKWOOD,GA,1898,NA,34.2312704,-83.8841669
OBEYVILLE,PA,1874,1876,NA,NA
O'BRIEN,GA,1884,1889,NA,NA
OCEANVILLE,NJ,1874,NA,39.4727384,-74.4598776
OCIE,MO,1908,1967,36.5586752,-92.7590582
ODELL,LA,1898,1918,NA,NA
OGLESBY,TN,1890,1902,36.0400605,-86.7436098
OHIOPYLE,PA,1886,NA,39.8679693,-79.4927871
OHL,PA,1886,1933,41.0833981,-79.1608712
OIL CITY,AR,1909,1910,NA,NA
OIL CREEK,NY,1821,1824,42.2168757,-78.2494658
OIL MILL VILLAGE,NH,1847,1894,NA,NA
OKAY,AR,1892,1900,NA,NA
OKEAN,AR,1895,1950,36.1692343,-90.8142829
OKEECHOBEE,FL,1911,NA,27.242906,-80.8183071
OKRA,MS,1899,1900,NA,NA
OLD HICKORY,PA,1838,1869,41.9089631,-76.8888491
OLD TOWN,TN,1823,1910,36.5289688,-83.738804
OLD TOWN,AR,1838,1878,34.3864921,-90.754275
OLD TOWN,FL,1857,NA,29.5991334,-82.976399
OLD WELL,CT,1842,1842,41.0937079,-73.4187303
OLDHAM,AR,1846,1892,NA,NA
OLDTOWN,AR,1902,1918,34.3864921,-90.754275
OLEY,PA,1836,NA,40.3875936,-75.7893625
OLIVE BRANCH,MS,1846,NA,34.9497985,-89.8335452
OLIVE HILL,MO,1910,1912,38.6516791,-94.0071638
OLIVER,AR,1903,1932,34.9317659,-94.2607675
OLIVIA,AL,1886,1892,NA,NA
OLLIE,MS,1900,1903,NA,NA
OLYMPIC,NY,1885,1896,NA,NA
OMAR,TN,1884,1904,NA,NA
ONEONTA,NY,1832,NA,42.4568704,-75.0572111
ONEONTA,AL,1889,NA,33.9502912,-86.4721098
ONKILLOGEE,GA,1829,1830,NA,NA
ONTARIO,NY,1823,NA,43.2225824,-77.2839863
OPHIR,AR,1888,1909,34.4403757,-93.6113013
ORANGE,MO,1894,1903,37.0450559,-93.7168692
ORANGE,MA,1845,NA,42.5882127,-72.3098496
ORANGE PORT,FL,1867,1867,NA,NA
ORE VALLEY,PA,1874,1876,39.9314882,-76.6571893
OREBED,PA,1884,1885,NA,NA
ORFORD,NH,1795,NA,43.9075721,-72.134644
ORLEANS,GA,1899,1900,33.6273327,-84.0868594
ORLINDA,TN,1882,NA,36.5984434,-86.7112076
ORME,TN,1902,1965,35.0120262,-85.8046966
ORMOND,LA,1832,1833,29.9538159,-90.3881369
ORNEVILLE,ME,1844,1904,45.1732352,-68.9703826
ORRINGTON,NY,1824,1840,NA,NA
ORRSTOWN,PA,1836,NA,40.058334,-77.6102346
ORVISTON,PA,1909,1968,41.1064519,-77.752218
OSAGE,TN,1889,1903,36.3558916,-88.4117126
OSCAR,LA,1895,NA,30.6140776,-91.4601117
OSCEOLA,LA,1906,1935,30.6507436,-90.3114754
OSSINING,NY,1901,NA,41.1601637,-73.8646686
OSSWITECHEE,GA,1880,1883,NA,NA
OSWEGO,SC,1891,1981,34.0073786,-80.2875782
OTHELLO,TN,1883,1890,NA,NA
OTSELIC,NY,1817,NA,42.7225677,-75.7199101
OTSELIC CENTRE,NY,1872,1910,42.7011787,-75.7457448
OTTER CREEK,MO,1853,1888,NA,NA
OTTO,SC,1882,1883,NA,NA
OTTO GLEN,PA,1887,1895,NA,NA
OURTOWN,MS,1901,1903,NA,NA
OVERTON,TN,1824,1827,NA,NA
OVID,AR,1904,1908,NA,NA
OWENO,NJ,1884,1884,41.0887072,-74.1437552
OWENSBORO,FL,1886,1906,NA,NA
OWLET,AR,1889,1896,NA,NA
OXANNA,AL,1884,1902,33.6492705,-85.837743
OXFORD,GA,1843,NA,33.6224706,-83.86786
OXLY,MO,1900,NA,36.5947061,-90.6882648
OYSTER BAY,NY,1806,NA,40.8741099,-73.5331757
OZELIA,AL,1900,1913,32.8215157,-85.8660718
PACIFIC,MO,1854,NA,38.4818568,-90.7450014
PACKERVILLE,CT,1835,1911,41.6664875,-71.9522961
PACKSVILLE,SC,1850,1900,33.7387724,-80.3573043
PACTOLUS,AR,1880,1905,36.3675779,-94.5360515
PAHOKEE,FL,1918,NA,26.822455,-80.6680825
PAILO,TN,1886,1907,35.4706225,-85.3199645
PAINTER'S CROSS ROADS,PA,1815,1843,39.8809441,-75.5468704
PALESTINE,MO,1835,1849,38.832245,-92.8085249
PALL MALL,TN,1832,NA,36.5416906,-84.9583603
PALM,PA,1866,NA,40.4274273,-75.5333855
PANSY,MS,1896,1909,33.0187405,-89.3839601
PANTHER CREEK,GA,1875,1876,34.698984,-83.4215551
PAOLI,PA,1826,NA,40.0426097,-75.4862957
PARADISE,TN,1859,1866,NA,NA
PARALOMA,AR,1907,1954,33.7978962,-94.0190798
PARIS,LA,1879,1880,NA,NA
PARKERTON,MO,1897,1907,40.1283447,-93.660776
PARKHILL,NH,1881,1908,NA,NA
PARTON,TN,1900,1903,NA,NA
PASCHELL'S,TN,1833,1835,NA,NA
PASS MANCHAC,LA,1866,1880,NA,NA
PATERSON,NJ,1812,NA,40.9141038,-74.1667771
PATCHIN'S MILLS,NY,1828,1854,NA,NA
PATTISON'S STORE,TN,1873,1874,NA,NA
PAULINE,MO,1886,1902,NA,NA
PAULK'S MILLS,TN,1876,1878,35.2570245,-88.1925348
PAULSBORO,NJ,1844,NA,39.8326763,-75.2414918
PAVILION,NY,1825,NA,42.8750275,-78.0233241
PAW PAW,AR,1858,1860,NA,NA
PAWLET,VT,1805,NA,43.3469042,-73.1775897
PAWLING,PA,1869,1910,NA,NA
PAXTANG,PA,1898,1917,40.2589785,-76.8319167
PAXTONVILLE,PA,1871,NA,40.7716163,-77.0861322
PAYNE,AL,1902,1912,NA,NA
PEA RIDGE,GA,1846,1850,32.3190398,-84.5171411
PEALER'S,PA,1837,1857,NA,NA
PEAR TREE,TN,1840,1841,NA,NA
PEARL,AR,1889,1898,NA,NA
PECKVILLE,PA,1859,NA,41.4799035,-75.5832271
PEDRO,AR,1906,1918,36.1684131,-94.404102
PEDRO,AR,1902,1903,NA,NA
PEEL,AR,1885,NA,36.4325873,-92.7691139
PEELING,NH,1819,1840,43.9775681,-71.6850802
PEGRAM,AL,1890,1898,34.7792567,-88.1000395
PEKIN,AR,1857,1867,NA,NA
PEKIN,PA,1904,1914,NA,NA
PELAHATCHEE DEPOT,MS,1859,1890,32.4195872,-89.9575818
PEMBROKE,ME,1832,NA,44.9495837,-67.1782006
PENN,PA,1922,NA,40.32826,-79.6400828
PENN TOWNSHIP,PA,1828,1837,40.1001105,-75.0079476
PENNELTON,GA,1898,1903,NA,NA
PENNSVILLE,NJ,1844,NA,39.6438519,-75.516821
PEORIA,FL,1886,1932,30.1144068,-81.7892645
PERCY,NH,1887,1974,44.6231087,-71.3920263
PERCY'S CREEK,MS,1828,1867,31.1612845,-91.4295594
PERDIDO,AL,1923,NA,31.00694,-87.6264224
PERDUE HILL,AL,1876,NA,31.5160586,-87.4964399
PERKINS  CREEK,MO,1851,1864,NA,NA
PERKINSVILLE,VT,1828,NA,43.4002302,-72.5140049
PERTH AMBOY,NJ,1842,NA,40.5102648,-74.2713226
PERTZ,MO,1900,1906,37.072551,-91.4348589
PERUOUE,MO,1888,1979,38.868384,-90.6081775
PETERSBURGH,AR,1856,1866,NA,NA
PHILADELPHIA,PA,1775,NA,39.9532276,-75.1849271
PHOSPHATE,TN,1899,1903,36.4542119,-86.4086034
PICKARD,GA,1895,1953,32.9212419,-84.4138097
PICKENS,AR,1932,NA,33.8438012,-91.4827268
PICNIC,FL,1880,1916,27.7625295,-82.1456439
PIERREPART,LA,1906,1907,29.9539916,-91.2123641
PIERREPONT MANOR,NY,1843,NA,43.7352131,-76.0590721
PIGEON  CREEK,AL,1856,1973,31.6576587,-86.5071902
PIKE COURT HOUSE,AL,1825,1833,31.8027085,-85.9409081
PIKE STATION,NH,1880,1903,44.030896,-72.007753
PIKEVILLE,MS,1844,1859,33.8984469,-88.7297726
PINY,PA,1837,1909,41.1388904,-79.4708018
PINE,NY,1832,1856,43.2586804,-75.6387931
PINE BLOOM,GA,1874,1881,NA,NA
PINE CASTLE,FL,1879,1955,28.455962799999998,-81.3642648
PINE FLAT,AL,1894,1907,31.839041,-86.889425
PINE GROVE,LA,1872,NA,30.7096407,-90.7519473
PINE GROVE,AL,1884,1907,32.0359875,-85.5888342
PINE HILL,AL,1827,1829,NA,NA
PINE LEVEL,GA,1836,1860,NA,NA
PINE RIDGE,AR,1936,1973,34.5830033,-93.902536
PINE STAR,AR,1912,1917,NA,NA
PINE VALLEY,NY,1850,NA,42.2280544,-76.8444687
PINEDA,FL,1895,1920,28.2372327,-80.6783869
PINEVILLE,NY,1828,1829,44.0882251,-73.5223225
PINIER,GA,1856,1859,NA,NA
PINSON,AL,1895,NA,33.6978647,-86.6803381
PISGAH,LA,1894,1901,32.8601417,-92.6340405
PITTSBURG,GA,1900,1946,34.859522,-85.4332943
PITTSBURG,PA,1788,NA,40.4581868,-80.0198865
PITTSFIELD,NY,1804,1810,42.638685,-75.2812794
PITTSVIEW,AL,1903,NA,32.1882069,-85.1631157
PLAINFIELD,NY,1809,1854,42.8284079,-75.1947025
PLAINS,GA,1890,NA,32.0329679,-84.3946109
PLAINVIEW,AR,1907,NA,34.9885205,-93.298385
PLAINVILLE,NJ,1872,1903,40.4662157,-74.682104
PLANT CITY,FL,1884,NA,27.9868873,-82.11671
PLATTSBURG,NY,1797,NA,44.6994873,-73.4529124
PLEASANT,GA,1826,1828,NA,NA
PLEASANT GROVE,TN,1827,1860,35.4795186,-86.9830602
PLEASANT GROVE,AL,1828,1909,33.1403995,-87.9247401
PLEASANT GROVE,AR,1930,NA,35.8171759,-91.9100616
PLEASANT HILL,TN,1852,1853,36.0320061,-88.9889493
PLEASANT MOUND,TN,1855,1897,NA,NA
PLEASANT PRAIRIE,MO,1839,1873,37.481153,-93.427419
PLEASANT PRAIRIE,AR,1875,1875,NA,NA
PLEASANT SPRING,AL,1831,1833,NA,NA
PLEASANT VALLEY,AL,1838,1874,31.6465492,-88.1475089
PLEASANT VIEW,AR,1840,1842,NA,NA
PLEASANTFIELD,AL,1901,1907,33.666776,-87.3022245
PLUM BROOK,NY,1876,1932,44.8356082,-74.9068645
POCONO LAKE,PA,1901,NA,41.1156585,-75.5528373
POCONO MANOR,PA,1904,NA,41.1000898,-75.3587949
POINT FARM,LA,1875,1876,29.4766075,-90.5286968
POINT MICHAEL,LA,1854,1874,29.5218828,-89.7336763
POINT PLEASANT,MO,1820,1979,36.4525632,-89.5745222
POINT WASHINGTON,FL,1873,NA,30.3701993,-86.1149405
POMPEY WEST HILL,NY,1816,1825,NA,NA
POND COVE,ME,1900,1901,43.5964728,-70.2286584
POND SPRING,GA,1851,1905,34.8222999,-85.325513
POND TOWN,AL,1858,1866,NA,NA
POND TOWN,GA,1832,1895,NA,NA
PONT,PA,1889,1904,41.8514445,-80.3056181
PONTIAC,MO,1887,NA,36.5156205,-92.603776
POORE,TN,1899,1900,NA,NA
POPE MILLS,NY,1849,1936,44.4847829,-75.5807845
POPLAR SPRING,TN,1853,1905,35.7828431,-88.1958736
POPLAR SPRING,MS,1846,1904,NA,NA
POPLAR SPRINGS,GA,1850,1873,34.2162067,-83.8373983
PORT CRANE,NY,1842,NA,42.1641605,-75.8350429
PORT EWEN,NY,1857,NA,41.9052802,-73.9775147
PORT HENRY,NY,1829,NA,44.0484691,-73.4605735
PORT PERRY,PA,1850,1930,40.3909024,-79.8494928
PORT RICHMOND,NY,1850,1917,40.6330584,-74.137181
PORT SEWALL,FL,1914,1944,27.1861598,-80.1894901
PORT VINCENT,LA,1833,1835,30.3329717,-90.8512085
PORTAGE DES SIOUX,MO,1819,NA,38.9249386,-90.3423857
PORTAGEVILLE,MO,1873,NA,36.427145,-89.6996561
PORTER,FL,1884,1888,30.4036367,-85.5342839
PORTER,MA,1898,1903,42.1967669,-70.9264342
PORTERSBURGH,PA,1888,1890,NA,NA
PORTWAY,NY,1895,1897,NA,NA
POST OAK LEVEL,AL,1822,1828,NA,NA
POTSDAM,MO,1894,1918,38.577267,-91.6143341
POTTS GROVE,PA,1830,NA,40.9942247,-76.7902029
POTTER,AR,1882,1957,34.553717,-94.3391027
POTTER HILL,RI,1848,1954,41.4137107,-71.7989574
POTTS,TN,1883,1890,NA,NA
PRAIRIE,AL,1829,1833,NA,NA
PRAIRIE LANDING,LA,1876,1890,NA,NA
PRAIRIE LEA,MO,1858,1859,NA,NA
PRATT CITY,AL,1893,1908,33.5401055,-86.8688808
PRENTISS,ME,1859,1973,45.4917309,-68.081681
PRICE'S STORE,SC,1811,1820,NA,NA
PRIMM,TN,1898,1945,35.8209003,-87.2500097
PRISON STATION,MA,1879,1879,NA,NA
PRITCHARDVILLE,SC,1876,1954,32.2379783,-80.9642766
PROCTOR,AL,1879,1880,NA,NA
PROCTOR,AL,1889,1905,NA,NA
PROFILE FALLS,NH,1892,1900,NA,NA
PROHIBITION,LA,1886,1906,NA,NA
PROSPECT  HILL,MO,1848,1864,NA,NA
PROVIDENCE,TN,1888,1888,35.6500746,-89.0642311
PROVIDENCE,GA,1848,1900,31.9943577,-84.3751485
PROVIDENCE,MS,1872,1891,33.713729,-89.6203585
PROVIDENCE MEETING HOUSE,PA,1824,1828,NA,NA
PROWELLSVILLE,PA,1823,1826,NA,NA
PULLUM,TN,1883,1894,NA,NA
PULVER'S CORNERS,NY,1830,1872,41.9767589,-73.5845696
PYATT,TN,1900,1905,NA,NA
PYLAND,MS,1907,1942,33.8840018,-89.1075646
QUAID,LA,1939,1959,31.6757247,-91.8126277
QUARRY GIENN,PA,1890,1894,41.8059082,-76.4635529
QUARTZ,GA,1899,1932,NA,NA
QUAY,GA,1904,1904,NA,NA
QUEBEC,MO,1887,1889,NA,NA
QUENTIN,MS,1920,1980,31.506283,-90.7464894
QUICK,SC,1887,1890,34.5982092,-79.5639392
QUINAPOXET,MA,1882,1929,42.3778695,-71.8509061
QUINCY,NY,1825,1830,42.2670023,-79.7106019
QUINFIELD,GA,1851,1852,NA,NA
QUINN,AL,1881,1884,31.9504294,-88.1244588
QUITMAN,LA,1848,1849,NA,NA
QUITMAN,MS,1836,NA,32.0394201,-88.7278927
RABUN GAP,GA,1857,1858,34.9574173,-83.386043
RAE,TN,1883,1883,NA,NA
RAGAN'S,GA,1811,1811,NA,NA
RAIBORN'S CREEK,SC,1832,1853,NA,NA
RAIFORD,AR,1891,1911,NA,NA
RAIFORD,FL,1897,NA,30.0635653,-82.2363596
RAILROAD MILLS,NY,1893,1907,43.0270076,-77.4822171
RALEIGH,AL,1857,1906,33.2162307,-87.8622385
RAMROD KEY,FL,1917,1951,NA,NA
RAMSEYVILLE,PA,1889,1915,NA,NA
RANDALLS BLUFF,MS,1858,1904,33.0640159,-88.9056123
RANDOLPH,NY,1821,1822,NA,NA
RANKIN,AR,1891,1904,33.7126193,-94.1474175
RANS,TN,1892,1904,35.3956326,-86.329159
RARITAN,NJ,1852,NA,40.5681488,-74.6312014
RASAR,TN,1882,1957,35.6089729,-83.9574028
RASH,AL,1901,1956,34.8739716,-85.8949773
RATHBONE,MO,1892,1904,NA,NA
RATHBONE,AL,1892,1894,NA,NA
RATTAN,LA,1894,1935,31.3474039,-93.5279526
RAUBSVILLE,PA,1820,1967,40.6356554,-75.1929533
RAWLINGSVILLE,AL,1837,1871,34.4611985,-85.6985777
RAYLE,GA,1892,NA,33.7895865,-82.9006922
RED BLUFF,MS,1860,1868,NA,NA
RED BOILING SPRINGS,TN,1847,NA,36.5331889,-85.8502957
RED BONE,GA,1856,1860,32.7426366,-84.4132524
RED BRIDGE,TN,1824,1865,36.3455556,-83.2427041
RED BUD,MS,1858,1867,32.7579116,-88.8972759
RED CREEK,MS,1860,1867,NA,NA
RED LEVEL,GA,1887,1905,32.7269248,-83.1451928
REDCLYFFE,PA,1872,1913,41.394785,-79.1522623
REDD,MO,1913,1913,36.8478308,-90.0606514
REDDELL,LA,1909,NA,30.6751974,-92.4273552
REDEMPTION,LA,1901,1908,NA,NA
REDFERN,PA,1894,1903,NA,NA
REDMAN,AL,1846,1864,34.660644,-86.3288745
REDMAN MILLS,PA,1880,1914,NA,NA
REECE'S MILLS,AL,1855,1867,NA,NA
REED CORNERS,NY,1841,1906,42.8364544,-77.2144227
REEDY CREEK,TN,1833,1845,36.5842697,-82.3179176
REFUGE,AL,1886,1918,33.6501022,-86.1171952
REHOBOTH,GA,1836,1866,NA,NA
REIDS SWITCH,MS,1902,1905,34.6312104,-89.2731292
REMLEYS,SC,1920,1944,32.8543417,-79.9031411
RENFROE,AL,1880,1955,33.4312194,-86.201641
REVERIE,TN,1883,1986,35.538137,-89.9900881
REX,AL,1901,1901,NA,NA
REX,AR,1898,1933,35.6025784,-92.7059973
REXFORD FLATS,NY,1825,1911,42.8531321,-73.8879008
REYDEL,AR,1842,NA,34.1564138,-91.5654198
REYNO,AR,1886,NA,36.3625513,-90.7544418
RHEATOWN,TN,1824,1901,36.2312148,-82.6957077
RHODES STORE,FL,1886,1894,NA,NA
RICHARDSON,LA,1898,1914,30.8546277,-90.213143
RICHARDSONS,TN,1896,1934,35.5114708,-89.9400866
RICHMOND,FL,1891,1908,NA,NA
RICHMOND FURNACE,MA,1873,1925,42.3611968,-73.3806651
RICHMOND HILL,PA,1867,1908,NA,NA
RICHVILLE,VT,1862,1911,43.8739493,-73.2717834
RICKMAN,TN,1907,NA,36.2621201,-85.3751206
RIDERWOOD,AL,1916,1974,32.1287567,-88.3278042
RIDGE VIEW,MO,1872,1873,NA,NA
RIDGEBURY,NY,1817,1966,41.386483,-74.4534907
RIDGEFIELD,CT,1792,NA,41.2817476,-73.5004807
RIDGEVILLE,SC,1844,NA,33.0969186,-80.31236
RIGOLETS,LA,1875,1925,30.1488087,-89.6422787
RILEY,AL,1882,1911,31.7262669,-87.1260955
RINGOE,MO,1898,1900,NA,NA
RINGVILLE,AR,1894,1896,34.8770393,-90.8620588
RIPLEY,NY,1816,NA,42.266947,-79.7111313
RISLEY,NJ,1895,1948,39.4120603,-74.7423855
RITZ,AR,1914,1937,34.7531581,-94.236324
RIVERDALE,NJ,1889,NA,40.9986797,-74.3029694
RIVERTON,MS,1873,1896,33.8198317,-91.0209413
RIVERTON,PA,1871,1874,40.8278756,-75.0860082
RIVERVALE,AR,1938,NA,35.6739672,-90.3401003
RIVERVIEW,NY,1910,1956,44.5828235,-73.9065335
ROADS,MO,1883,1907,39.4666836,-93.701324
ROBELLA,PA,1867,1887,NA,NA
ROBERTS,LA,1856,1866,NA,NA
ROBERTSONVILLE,MS,1870,1878,34.2467721,-90.783994
ROBIN HOOD TAVERN,PA,1826,1827,NA,NA
ROCHESTER,MO,1844,1935,39.9122168,-94.6846845
ROCK,AR,1894,1895,33.7612162,-91.9081909
ROCK,MA,1849,1934,41.8428804,-70.8586502
ROCK CITY FALLS,NY,1860,NA,43.0644673,-73.9189664
ROCK SPRINGS,AR,1874,1880,33.1984626,-92.5604289
ROCKAWAY BEACH,MO,1933,NA,36.7019756,-93.155022
ROCKBRIDGE,AL,1890,1903,NA,NA
ROCKDALE,AL,1846,1906,33.3759473,-85.4832865
ROCKLAND,FL,1900,1901,NA,NA
ROCKLAND LAKE,NY,1842,1966,41.1384289,-73.9370823
