name,state,established,discontinued,latitude,longitude
OLUSTEE,FL,1849.0,null,30.2041226,-82.42873
OLYPHANT,PA,1868.0,null,41.4700348,-75.597227
OMEGA,LA,1859.0,1941.0,32.5165281,-91.1395533
OMEGA,TN,1880.0,1905.0,36.2417231,-87.5389029
ONO,AL,1895.0,1906.0,33.6789937,-86.9680519
ONSET,AR,1884.0,1914.0,36.2211806,-92.5412736
ONWARD,TN,1884.0,1917.0,35.8258997,-85.531366
OOSOOLA,ME,1849.0,1856.0,44.7142279,-69.7968287
OPELLIKAN,AL,1844.0,1850.0,32.6456208,-85.3734826
OPEN MEADOWS,NY,1878.0,1902.0,42.130378,-79.4522901
ORAN,GA,1892.0,1911.0,34.7931362,-84.7674386
ORANGE,NJ,1812.0,null,40.7730353,-74.2326269
ORANGE HILL,FL,1847.0,1908.0,30.6888046,-85.5218732
ORANGEDALE,NJ,1876.0,1876.0,40.7489898,-74.2612583
ORVISTON,PA,1909.0,1968.0,41.1064519,-77.752218
OSAGE MILLS,AR,1852.0,1906.0,36.2811888,-94.2688185
OSKALOOSA,MO,1894.0,1953.0,37.6392116,-94.5924581
OSTRICA,LA,1901.0,1950.0,29.3682744,-89.529225
OSWEGO,NY,1806.0,null,43.4497023,-76.5064536
OTSDAWA,NY,1833.0,1906.0,42.4848,-75.1743338
OUAQUAGA,NY,1859.0,null,42.1261901,-75.6471298
OUELLETTE,ME,1912.0,1924.0,47.1708735,-68.3928195
OUSATONIC,CT,1831.0,1832.0,41.6393615,-73.4820772
OVETT,MS,1900.0,null,31.4819323,-89.0352496
OWASSA,AL,1908.0,1980.0,31.4932194,-86.9316407
OXFORD,AR,1882.0,null,36.2248984,-91.9294325
OXFORD,NJ,1866.0,null,40.8046902,-74.9949967
OZARK,MS,1852.0,1867.0,34.4139903,-88.4694931
PAGE CITY,MO,1872.0,1901.0,39.1269572,-93.7310514
PAINT CREEK,TN,1902.0,1904.0,35.9817693,-82.8637573
PALACE GARDENS,RI,1926.0,1926.0,41.7423231,-71.4008886
PALERMO,NJ,1872.0,1934.0,39.2401149,-74.6723822
PALIN,TN,1893.0,1901.0,35.6792443,-84.2496397
PALM VALLEY,FL,1908.0,1932.0,30.1774649,-81.3875817
PALMETTO,MS,1898.0,1904.0,34.1917746,-88.7808874
PANAMA CITY,FL,1906.0,null,30.1726171,-85.6319231
PANNELL,MS,1902.0,1906.0,34.1551076,-89.112844
PARADISE,AR,1888.0,1923.0,33.5417773,-91.7931856
PARAGON,LA,1903.0,1906.0,31.9573892,-93.9271328
PARHAMS,LA,1872.0,1965.0,31.4676748,-91.7865135
PARIS,MO,1841.0,null,39.4827768,-92.0016872
PARK PLACE,PA,1884.0,1942.0,40.8384209,-76.097989
PARKEVILLE,MS,1844.0,1868.0,33.0209608,-88.6097669
PARTINVILLE,TN,1885.0,1893.0,35.6889565,-88.1125358
PATIN,LA,1889.0,1890.0,30.2904759,-91.8376155
PATTERSON,AR,1909.0,1919.0,36.272286,-90.1217626
PATTERSONS MILLS,PA,1830.0,1900.0,40.2922924,-80.4483999
PAWLEYS  ISLAND,SC,1917.0,null,33.4332236,-79.1214313
PAXTON,PA,1867.0,1934.0,40.2589785,-76.8319167
PEACE VALLEY,FL,1916.0,1917.0,27.8003066,-81.8056377
PEACOCK,AL,1882.0,1893.0,31.5973829,-86.2124552
PEARSON,GA,1871.0,null,31.2970031,-82.8517344
PECAN,FL,1905.0,1906.0,29.6841351,-81.6559166
PECAN,GA,1889.0,1906.0,31.6407227,-84.9921489
PECAN,MS,1904.0,1941.0,30.4435318,-88.4291783
PELHAMVILLE,NY,1878.0,1896.0,40.918988,-73.8059666
PEN MAR,PA,1883.0,1967.0,39.7203725,-77.5066565
PENIEL,SC,1888.0,1903.0,34.1015461,-79.8764551
PENN TOWNSHIP,PA,1828.0,1837.0,40.1001105,-75.0079476
PENNELLVILLE,NY,1851.0,null,43.2793373,-76.2712146
PENN'S NECK,NJ,1864.0,1865.0,40.3323297,-74.6368242
PENNSVILLE,PA,1846.0,1933.0,40.0717399,-79.5628162
PENRYN,PA,1891.0,null,40.2054401,-76.3704049
PERKINS,LA,1900.0,1912.0,30.3932571,-93.4118277
PERKINS,GA,1898.0,null,32.9091237,-81.9528395
PERRY,ME,1821.0,null,44.9723267,-67.0751806
PERRY,SC,1889.0,null,33.6268163,-81.3114919
PERRYVILLE,AR,1841.0,null,35.0029727,-92.8018424
PETERPENDER,AR,1900.0,1917.0,35.3600887,-93.9343674
PETERSBURG,PA,1795.0,1832.0,39.744544,-77.0880385
PETREY,AL,1887.0,null,31.8487645,-86.2077382
PHILIPS BAYOU,AR,1868.0,1894.0,34.6481557,-90.6398295
PHILLIPPY,TN,1911.0,1965.0,36.4828408,-89.3761837
PHILLIPS,LA,1899.0,1910.0,30.8660058,-90.6165643
PHILLIPSBURG,NJ,1854.0,null,40.6958266,-75.1903646
PHOENICIA,NY,1851.0,null,42.0841205,-74.3126054
PICKERING,MO,1871.0,null,40.4510078,-94.8397374
PIEDMONT,FL,1903.0,1922.0,28.6380544,-81.4578489
PIERPONT,NY,1819.0,1935.0,44.5422837,-75.0118652
PIERCEFIELD,NY,1895.0,null,44.2316656,-74.5657279
PIGEON HILL,PA,1829.0,1831.0,39.8681545,-76.930255
PIKE COURT HOUSE,AL,1825.0,1833.0,31.8027085,-85.9409081
PINE GROVE,LA,1836.0,1855.0,30.6568544,-90.4442567
PINE GROVE,SC,1827.0,1830.0,33.4093222,-80.929261
PINE WOODS,AR,1833.0,1846.0,33.8178956,-94.0671372
PINEVILLE,PA,1832.0,null,40.2949671,-75.0056516
PIPPIN,TN,1903.0,1909.0,36.2331083,-85.646919
PITT,AL,1884.0,1916.0,34.5253717,-87.2058508
PITTSBURGH,MS,1833.0,1836.0,33.7690049,-89.8084192
PLAINFIELD,NJ,1800.0,null,40.6195825,-74.4205307
PLAINS,SC,1895.0,1904.0,34.7068215,-80.4150664
PLANTATION,MS,1912.0,1913.0,33.0973512,-89.5092406
PLATTIN,MO,1858.0,1941.0,38.131165,-90.4115112
PLAUCHVILLE,LA,1880.0,null,30.9653878,-91.9815454
PLEASANT CORNERS,PA,1865.0,1902.0,40.8106475,-75.7793587
PLEASANT GROVE,AR,1930.0,null,35.8171759,-91.9100616
PLEASANT HILL,AL,1828.0,1933.0,32.1654202,-86.9119285
PLEASANT LAKE,MA,1880.0,1973.0,41.7139994,-70.08224
PLEASANT PLAINS,TN,1847.0,1866.0,35.0431397,-86.7544441
PLEASANT UNION,PA,1857.0,1858.0,39.7636955,-78.8700215
PLEASANT VALE,CT,1863.0,1866.0,41.3881518,-73.1726122
PLEASANT VIEW,TN,1868.0,null,36.3964813,-87.032938
PLUNKETT,PA,1869.0,1885.0,41.4384106,-76.7246774
PLYMOUTH,NH,1791.0,null,43.7575251,-71.6885825
POINT MICHAEL,LA,1854.0,1874.0,29.5218828,-89.7336763
POINT VIVIAN,NY,1892.0,1934.0,44.3161601,-75.9499514
POKE RUN,PA,1821.0,1858.0,40.4903446,-79.5967105
POLE,GA,1899.0,1911.0,34.6267631,-83.6071188
POND CREEK,TN,1837.0,1846.0,35.6000747,-84.4649285
POND FORK,GA,1849.0,1903.0,34.2070502,-83.6954482
POND FORT,MO,1821.0,1841.0,38.762552,-90.8226316
PONSETT,CT,1898.0,1901.0,41.4650988,-72.5562016
POPLAR SPRING,SC,1831.0,1852.0,34.4076454,-80.9509178
POQUETANUCK,CT,1828.0,1910.0,41.486487,-72.0403542
PORT BYRON,NY,1824.0,null,43.0359674,-76.6229526
PORT JEFFERSON STATION,NY,1910.0,null,40.929141,-73.0531756
PORT PERRY,PA,1850.0,1930.0,40.3909024,-79.8494928
PORT TAMPA CITY,FL,1892.0,1962.0,27.8636354,-82.5267625
PORT TREVORTON,PA,1889.0,null,40.7095902,-76.8635921
POST,TN,1891.0,1924.0,36.0308945,-88.3536585
POST OAK,GA,1890.0,1902.0,34.8953544,-85.2007868
POTTS CAMP,MS,1875.0,null,34.6459522,-89.3063054
POUGHQUAG,NY,1829.0,null,41.6247516,-73.6880406
PRAIRIE CREEK,AR,1849.0,1852.0,35.0895339,-93.3654614
PRAIRIE HOME,MO,1866.0,1874.0,38.6450243,-92.6999139
PRAIRIE PLAINS,TN,1871.0,1905.0,35.3436908,-85.9660933
PRALLSVILLE,NJ,1817.0,1853.0,40.4117718,-74.9865574
PRATT CITY,AL,1893.0,1908.0,33.5401055,-86.8688808
PRATT'S CORNER,ME,1862.0,1887.0,44.8438248,-70.1093746
PRATTVILLE,AL,1846.0,null,32.4615805,-86.4262737
PRENTISS,MS,1903.0,null,31.5977517,-89.8656693
PRESHO,NY,1887.0,1933.0,42.0856295,-77.1546952
PRESTWICK,AL,1904.0,1972.0,31.4529432,-87.9661117
PRIDE'S CROSSING,MA,1886.0,null,42.5590581,-70.8268046
PRIMROSE,PA,1886.0,1930.0,40.3556249,-80.2678381
PROCTOR,VT,1885.0,null,43.6607832,-73.0357207
PURIFOY,AR,1900.0,1913.0,33.6270507,-93.0296036
PURYEAR,AL,1905.0,1911.0,31.547384,-87.1899821
PUSHMATAHA,AL,1848.0,1963.0,32.1934775,-88.3533623
PUTNEYVILLE,PA,1844.0,1970.0,40.946732,-79.3175404
PYMATONING,PA,1839.0,1840.0,41.3044999,-80.4431244
QUADIC,CT,1882.0,1883.0,41.9384313,-71.8206262
QUARANTINE,LA,1889.0,1925.0,29.3660521,-89.5245025
QUARLES,MO,1886.0,1901.0,38.4708521,-93.7538246
QUARRYVILLE,NY,1854.0,1902.0,42.1198121,-73.9870797
QUEENS,NY,1794.0,1805.0,40.7267692,-73.7415208
QUITMAN,AR,1848.0,null,35.3858426,-92.2092375
RABB,AL,1898.0,1918.0,31.4390544,-86.880527
RABBIT,GA,1899.0,1910.0,32.5365314,-84.4443643
RAFTVILLE,MO,1916.0,1933.0,37.4575451,-91.990157
RAMEY,MO,1864.0,1874.0,38.7430659,-94.0699427
RAMSAYTOWN,PA,1906.0,1934.0,41.0806198,-79.0667026
RAMSEY,MO,1880.0,1910.0,38.2422582,-92.3210115
RANDALLS BLUFF,MS,1858.0,1904.0,33.0640159,-88.9056123
RANDOLPH,LA,1901.0,1924.0,32.9865283,-92.6904337
RAS,MS,1895.0,1928.0,32.0495955,-89.135336
RATHBONE,MS,1892.0,1894.0,33.5181771,-89.9206387
RATHERWOOD,GA,1892.0,1897.0,33.4701959,-84.9518208
RAVEN ROCK,NJ,1853.0,1935.0,40.4109382,-75.0332253
RAVENDEN,AR,1881.0,1883.0,36.316455,-91.2226306
RAZORVILLE,ME,1885.0,1913.0,44.2764632,-69.3969879
REACH,ME,1899.0,1903.0,44.2492463,-68.6236358
READFIELD DEPOT,ME,1851.0,1976.0,44.3792344,-69.9397734
READHILL,TN,1892.0,1907.0,35.8964879,-83.0790401
READVILLE STATION,MA,1864.0,1879.0,42.1314867,-71.3620022
RECKNOR,LA,1897.0,1912.0,31.4979556,-93.6237905
RED BEACH,ME,1850.0,1965.0,45.1203538,-67.1466529
RED COLONY,AR,1860.0,1860.0,33.9387269,-94.1749202
RED CREEK,MS,1871.0,1872.0,30.7168576,-88.7569739
RED FORK,AR,1852.0,1920.0,33.9364922,-91.2701168
RED HILL,GA,1875.0,1907.0,34.4351026,-83.2604356
RED HILL,SC,1822.0,1866.0,34.4245927,-80.7386891
RED LEVEL,GA,1887.0,1905.0,32.7269248,-83.1451928
RED OAK,FL,1890.0,1891.0,30.4624172,-85.1449197
RED POINT,SC,1906.0,1935.0,34.6404159,-81.4456535
RED RIVER,SC,1927.0,1933.0,34.96098,-80.9653547
RED VALLEY,NJ,1875.0,1906.0,40.1617788,-74.4704294
REDBAY,FL,1881.0,1959.0,30.5924149,-85.9449359
REDBIRD,AR,1901.0,1927.0,34.5209353,-93.8054731
REDFORD,MO,1890.0,null,37.3200482,-90.8984562
REDFORD,NY,1832.0,null,44.6107,-73.7944777
REDINGTON,ME,1914.0,1921.0,44.9845002,-70.4353454
REDLAND,GA,1895.0,1896.0,30.7479895,-83.4055171
REDMAN,MO,1890.0,1914.0,39.865592,-92.3368512
REEDS GAP,PA,1868.0,1955.0,40.4345231,-77.6111019
REGINA,MO,1881.0,1905.0,38.3264431,-90.5920704
REMERTON,GA,1901.0,1954.0,30.8440899,-83.3104307
REMINGTON,NY,1843.0,1844.0,43.0150703,-75.0354347
RENO,PA,1865.0,null,41.4095683,-79.7518964
RESACA,PA,1873.0,1875.0,41.1114829,-75.0946209
REYNOLDS BRIDGE,CT,1874.0,1910.0,41.6573194,-73.0798309
RHYSE,MO,1920.0,1954.0,37.5692103,-91.6862614
RICEVILLE,AR,1879.0,1911.0,35.1231472,-90.2259286
RICHFORD,VT,1812.0,null,44.9952109,-72.6731477
RICHLAND STATION,PA,1858.0,1903.0,40.3593364,-76.2593362
RICHMOND,TN,1831.0,1905.0,35.3856308,-86.5919403
RICHMOND,GA,1886.0,1895.0,33.3596322,-82.0735478
RICHMOND CAMPGROUND,ME,1880.0,1923.0,44.1256285,-69.7714339
RIDGEVILLE,TN,1888.0,1905.0,35.2734142,-86.2999908
RIEGELSVILLE,NJ,1876.0,1966.0,40.594545,-75.1871195
RIFLE POINT,LA,1846.0,1868.0,31.6140546,-91.4231719
RIGA,NY,1812.0,1900.0,43.0695057,-77.8838984
RILEY,AR,1880.0,1911.0,35.08398,-93.5974144
RINGGOLD,GA,1847.0,null,34.9147893,-85.1113705
RIVERHILL,TN,1848.0,1905.0,35.8228442,-85.4341404
RIVERTON,MS,1873.0,1896.0,33.8198317,-91.0209413
RIVERTON,VT,1918.0,1988.0,44.2000603,-72.6328878
RIVERTON JUNCTION,AL,1894.0,1898.0,34.7709234,-88.077539
ROANOKE,AL,1839.0,null,33.1495713,-85.3573358
ROARING CREEK,PA,1830.0,1940.0,40.9050867,-76.4088361
ROBERTS,FL,1887.0,1910.0,30.4984368,-87.1797698
ROBINS,MO,1892.0,1904.0,38.9063987,-93.8079967
ROBINSON,GA,1890.0,1974.0,33.5854074,-82.992094
ROCK CREEK,TN,1833.0,1844.0,35.2703594,-86.1449866
ROCK GLEN,PA,1883.0,null,40.9655145,-76.1861017
ROCK HARBOR,FL,1915.0,1952.0,25.0767934,-80.4603363
ROCK MILLS,GA,1830.0,1855.0,33.307637,-82.8048574
ROCK SPRING,PA,1857.0,1901.0,40.7089521,-77.9675034
ROCKDALE,NY,1829.0,1954.0,42.3781339,-75.4076778
ROCKFORD,AL,1834.0,null,32.8895316,-86.220729
ROCKSBURG,NJ,1846.0,1916.0,40.7800982,-75.0996191
ROCKTON,NY,1850.0,1852.0,43.0434039,-74.8595958
ROCKVALE,TN,1879.0,null,35.7685607,-86.5213544
ROCKY BROOK,RI,1860.0,1865.0,41.4537128,-71.5033918
ROCKY FORD,GA,1869.0,null,32.6640476,-81.8292074
ROCKY HAMMOCK,FL,1859.0,1860.0,29.3660745,-82.8628964
RODDEY,SC,1890.0,1919.0,34.8709786,-80.9367429
ROGERS,AL,1891.0,1907.0,34.65536,-85.6005218
ROGERS CROSS ROADS,NY,1818.0,1825.0,43.1072222,-76.7286111
ROSA,AR,1893.0,1922.0,35.7695213,-89.849806
ROSEBANK,NY,1886.0,1917.0,40.612326,-74.0708082
ROSEBURG,PA,1834.0,1909.0,40.4306376,-77.3408198
ROSEDALE,GA,1899.0,1904.0,34.4384216,-85.1080042
ROSS',TN,1828.0,1872.0,36.18119,-84.1438104
ROSSVILLE,PA,1817.0,null,40.0638037,-76.9175782
ROUND OAK,GA,1878.0,1906.0,33.1109659,-83.6151724
ROUND SPRING,MO,1871.0,1980.0,37.2806019,-91.4112486
ROUND TOP,GA,1891.0,1914.0,34.603698,-84.5660415
ROUSIDOUX,MO,1850.0,1953.0,37.4225462,-92.1479379
ROXTON,AR,1908.0,1915.0,36.0370215,-93.798249
ROY,AR,1890.0,1914.0,34.0084433,-93.6971256
ROYALTON,VT,1797.0,1975.0,43.8159007,-72.545654
ROYCE,MS,1923.0,1934.0,31.0624079,-88.8053142
RUBIE,AR,1910.0,1913.0,34.5987055,-93.5246354
RUBY,SC,1889.0,null,34.7451553,-80.1828414
RUCKERSVILLE,GA,1823.0,1901.0,34.1648327,-82.7881921
RUMMEL,PA,1884.0,1938.0,40.2178547,-78.808077
RUMSON,NJ,1908.0,null,40.3772169,-74.0112112
RUSH RIDGE,MO,1858.0,1861.0,36.9220692,-89.1840087
RUSHBORO,PA,1894.0,1914.0,41.7325755,-76.0352024
RUSKIN,GA,1899.0,1932.0,31.1513273,-82.4448568
RUSSELL,NY,1812.0,null,44.4294576,-75.1501972
RUSSUM,MS,1884.0,1955.0,31.8773825,-91.0114941
RUSTON,LA,1884.0,null,32.5314676,-92.6284082
RUTHERFORD DEPOT,TN,1859.0,1886.0,36.1273094,-88.9857439
RYDE,PA,1900.0,1935.0,40.4356327,-77.758882
SABULA,PA,1873.0,1940.0,41.1564494,-78.6686378
SAC,TN,1890.0,1903.0,36.5142694,-82.3720859
SAINT ANDREW,NY,1830.0,1903.0,41.5692604,-74.1454233
SAINT CATHERINE,MO,1859.0,1993.0,39.7947471,-92.9910325
SAINT FLORIAN,AL,1879.0,1904.0,34.8734193,-87.6233601
SAINT JAMES,MO,1860.0,null,37.996856,-91.6176345
SAINT JOE STATION,PA,1886.0,1904.0,40.9045083,-79.7736621
SAINT JOHN,ME,1910.0,1926.0,47.2083703,-68.8072676
SAINT JOSEPH,PA,1852.0,1953.0,41.927853,-75.9924214
SAINT LUCIE,FL,1868.0,1952.0,27.4894819,-80.3397727
SAINT MARYS,MO,1853.0,null,37.878942,-89.949277
SAINT PATRICKS,LA,1872.0,1924.0,29.9363158,-90.6787008
SALADO,AR,1884.0,null,35.6919904,-91.5966778
SALEM,VT,1833.0,1843.0,44.9201493,-72.0984868
SALERNO,FL,1909.0,1959.0,27.1442168,-80.2006014
SALLADAYSBURGH,PA,1857.0,1874.0,41.2772957,-77.225804
SALLIE,GA,1900.0,1902.0,31.547982,-82.4165204
SALUDA,SC,1848.0,null,34.0012454,-81.773719
SAMOS,MO,1884.0,1938.0,36.8681093,-89.2764619
SANATORIUM,MS,1918.0,1958.0,31.8987704,-89.7775753
SAND TUCK,AL,1873.0,1888.0,32.6329091,-86.1296887
SAND TUCK,SC,1832.0,1833.0,34.6345817,-81.5226003
SANDGATE,VT,1828.0,1905.0,43.1481323,-73.1989963
SANDS MILLS,NY,1851.0,1853.0,41.1264849,-73.7140195
SANDY RIDGE,AL,1837.0,1906.0,32.0245922,-86.4519153
SANGO,TN,1889.0,1906.0,36.5064368,-87.2208387
SANS SOUCI,AR,1884.0,1911.0,35.6531345,-89.9495313
SANTA FE,TN,1849.0,null,35.7291269,-87.1299311
SARANAC LAKE,NY,1853.0,null,44.3283157,-74.132613
SARDIS,GA,1835.0,null,32.9765866,-81.7623256
SARDIS,PA,1856.0,1905.0,40.4917342,-79.6917122
SAUCIER,MS,1893.0,null,30.6358124,-89.1319609
SAUGATUCK,CT,1807.0,1835.0,41.1419896,-73.3555517
SAVILL,NY,1854.0,1892.0,41.5831493,-74.0684758
SAWENS,NY,1880.0,1904.0,42.9278375,-78.3541862
SAWKILL,NY,1885.0,1915.0,41.9856477,-74.0306948
SAXONBURG,PA,1836.0,null,40.7498737,-79.8144804
SAXTONS RIVER,VT,1818.0,null,43.1384912,-72.5093529
SAYREVILLE,NJ,1872.0,null,40.4605593,-74.3608002
SCHUYLKILL,PA,1826.0,1903.0,40.117605,-75.5049135
SCHWENKVILLE,PA,1880.0,1974.0,40.2565479,-75.4647436
SCOTTS STATION,MO,1873.0,1894.0,38.618922,-92.2771296
SEA GROVE,NJ,1876.0,1878.0,38.9373346,-74.9693418
SEAVILLE,NJ,1849.0,1915.0,39.2084479,-74.7040503
SEBAGO,ME,1829.0,1940.0,43.851664,-70.6343305
SEBREE,MO,1872.0,1899.0,39.1269809,-92.5310149
SELMA,LA,1896.0,1943.0,31.7412811,-92.3870841
SEMPRONIUS,NY,1800.0,1911.0,42.7295134,-76.3152098
SENATH,MO,1881.0,null,36.1343068,-90.1609963
SENECA,PA,1856.0,null,41.3781771,-79.7015577
SEVEN VALLEYS,PA,1841.0,null,39.8560982,-76.7682545
SEWALLS POINT,FL,1891.0,1918.0,27.1994926,-80.2022684
SEWARD,NY,1849.0,null,42.7209081,-74.6087531
SEWEE,TN,1841.0,1842.0,35.591184,-84.6552156
SHACKLEVILLE,AL,1876.0,1908.0,31.778765,-86.8155338
SHADY,AR,1895.0,1922.0,34.4498301,-94.1202042
SHADY GROVE,MO,1882.0,1905.0,37.5736516,-93.6004816
SHAMROCK,MO,1833.0,1954.0,39.0028169,-91.6943345
SHANNON,MS,1860.0,null,34.1206939,-88.7186872
SHARPSBORO,MO,1898.0,1901.0,37.2042186,-89.7089803
SHAVER,AR,1888.0,1920.0,36.3595125,-93.2696258
SHAW,MO,1894.0,1907.0,38.9736517,-92.2032379
SHAWANEE,TN,1894.0,1989.0,36.5820271,-83.638524
SHAWNEE,MS,1886.0,1908.0,34.7681516,-89.2836846
SHAWNEETOWN,MO,1871.0,1946.0,37.5511614,-89.6520429
SHEA,TN,1913.0,1916.0,36.2381346,-84.3299315
SHEBA,GA,1901.0,1903.0,33.1426471,-83.0557047
SHEEPSCOTT,ME,1810.0,1966.0,44.0495219,-69.6061574
SHELBINA,MO,1858.0,null,39.692618,-92.0399017
SHELBURN,LA,1891.0,1923.0,32.8842942,-91.2256662
SHELDON JUNCTION,VT,1891.0,1968.0,44.9017119,-72.9476338
SHELTON,MS,1895.0,1907.0,31.4923907,-89.3492293
SHERIDAN,SC,1889.0,1896.0,33.0426679,-80.436766
SHICKSHINNY,PA,1830.0,null,41.1538041,-76.1477868
SHILOSVILLE,TN,1813.0,1905.0,35.1153617,-88.3617085
SHIRLEY CENTER,MA,1897.0,null,42.5723127,-71.6509027
SIBLEY,TN,1882.0,1903.0,35.3148011,-88.271982
SICKLERVILLE,NJ,1873.0,null,39.7177997,-74.971945
SIEGLINGVILLE,SC,1891.0,1934.0,33.0443227,-81.3151071
SILURIA,AL,1872.0,1972.0,33.2292817,-86.8249885
SILVERDALE,PA,1890.0,null,40.3476045,-75.2710087
SILVERLEAF,MO,1898.0,1901.0,39.9047368,-93.616049
SIMPSON,AL,1887.0,1904.0,34.5834258,-87.000287
SITKA,MS,1903.0,1907.0,31.6168318,-89.4083975
SIX MILE,SC,1878.0,null,34.8073296,-82.8206976
SLATEMOUNT,TN,1883.0,1901.0,36.2376031,-82.7359872
SLEMONS,AR,1878.0,1890.0,33.3656717,-91.4912323
SMALLWOOD,NY,1933.0,null,41.6596196,-74.8120092
SMITH,MO,1880.0,1892.0,37.2353952,-92.6986902
SMITH PORT,PA,1822.0,1872.0,41.8091412,-78.4421038
SMITHFIELD,RI,1812.0,1844.0,41.8923704,-71.5182653
SMITHONIA,GA,1889.0,1907.0,34.002891,-83.1759837
SMITHS FORK,TN,1837.0,1904.0,35.2570236,-88.0722531
SMITHTON,MO,1820.0,1870.0,40.4230481,-94.4049583
SMITHVILLE FLATS,NY,1823.0,null,42.3994975,-75.8090649
SMUT EYE,AL,1850.0,1853.0,31.5298866,-85.938278
SMYRNA,NY,1809.0,null,42.6868237,-75.5709741
SNAKE CREEK,AL,1879.0,1894.0,34.6020288,-85.7285807
SNEAD,AL,1883.0,1907.0,34.1166284,-86.3922638
SNELL,TN,1886.0,1905.0,35.8433985,-86.54166
SNOOK,PA,1896.0,1904.0,40.7120178,-77.3866581
SNOW CREEK,TN,1869.0,1882.0,36.2247301,-85.8844809
SNOW FALLS,ME,1850.0,1912.0,44.3047907,-70.5397837
SODOM,VT,1893.0,1905.0,44.329309,-72.5030388
SODUS CENTRE,NY,1840.0,null,43.2047873,-77.0244148
SOFKEE,GA,1912.0,1930.0,32.7243087,-83.6532388
SOMERFIELD,PA,1827.0,1943.0,39.7539663,-79.3914253
SOMERVILLE,TN,1825.0,null,35.2454242,-89.350645
SOPHIA,GA,1881.0,1888.0,34.3195375,-84.7999379
SORREL HORSE,PA,1839.0,1876.0,40.1473318,-75.0562822
SOUND BEACH,CT,1880.0,1931.0,41.032512,-73.5663668
SOUTH AMENIA,NY,1825.0,1916.0,41.7989825,-73.5359585
SOUTH ARGYLE,NY,1831.0,1904.0,43.184797,-73.4937245
SOUTH AUBURN,ME,1868.0,1891.0,44.1772935,-70.2733888
SOUTH BETHLEHEM,PA,1866.0,1919.0,40.6109319,-75.3662911
SOUTH COVENTRY,CT,1820.0,1953.0,41.7700987,-72.3050803
SOUTH FOXBORO,MA,1827.0,1834.0,42.0631474,-71.2473974
SOUTH HADLEY,MA,1802.0,null,42.2596617,-72.5745305
SOUTH HANOVER,MA,1864.0,1967.0,42.0973236,-70.8494864
SOUTH HARTFORD,NY,1827.0,1965.0,43.3478503,-73.4062222
SOUTH HINESBURGH,VT,1866.0,1874.0,44.2922766,-73.0698443
SOUTH KILLINGLY,CT,1835.0,1912.0,41.8032518,-71.8854297
SOUTH MERRIMACK,NH,1844.0,1966.0,42.8048095,-71.5550686
SOUTH PLYMOUTH,MA,1852.0,1886.0,41.9163924,-70.5547706
SOUTH RIPLEY,NY,1884.0,1900.0,42.1950571,-79.7206026
SOUTH WARDSBORO,VT,1853.0,1933.0,43.0114684,-72.7834293
SOUTH WILTON,NY,1866.0,1874.0,43.1295918,-73.7113022
SOUTH WOODSTOCK,ME,1874.0,1902.0,44.3547897,-70.557285
SOUTHALL,TN,1881.0,1904.0,35.8925647,-86.9263911
SOUTHERN,AL,1868.0,1887.0,34.4745362,-86.5272118
SOUTHWEST,PA,1882.0,null,40.2001811,-79.5218266
SPARTA,NY,1813.0,1867.0,42.6277949,-77.6975864
SPARTA,AL,1903.0,1908.0,31.3629465,-86.9871946
SPEIR'S TURNOUT,GA,1848.0,1866.0,32.8787666,-82.4737399
SPENCER,MA,1810.0,null,42.2432717,-71.993638
SPILLMAN,LA,1926.0,1967.0,30.9299012,-91.2837213
SPOKANE,MO,1892.0,null,36.8683643,-93.2975384
SPOT,TN,1901.0,1918.0,35.8861758,-87.5914072
SPRAGUE,AL,1892.0,1986.0,32.132923,-86.2699658
SPRING GARDEN,FL,1878.0,1933.0,29.066928,-81.3664538
SPRING GROVE,MO,1854.0,1906.0,37.5519865,-93.0376837
SPRING HILL,LA,1852.0,1857.0,33.005126,-92.3654144
SPRING HILL,TN,1826.0,null,35.7523889,-86.9420123
SPRING HILL,AR,1835.0,1906.0,33.5876195,-93.6485124
SPRING WARRIOR,FL,1878.0,1909.0,30.0196593,-83.5254233
SPRINGVILLE,PA,1815.0,null,41.6976958,-75.9187196
SQUANKUM,NJ,1819.0,1854.0,40.1662248,-74.1537527
STAFFORD,AR,1894.0,1935.0,35.1564775,-93.4301853
STANLEY,MO,1898.0,1910.0,36.3372878,-89.7011924
STANWICK,NJ,1891.0,1907.0,39.9731681,-74.9365564
STARK,NH,1834.0,1940.0,44.6014428,-71.4245266
STARK,NY,1884.0,1933.0,44.4503413,-74.7815779
STARKVILLE,GA,1832.0,1881.0,31.7721153,-84.1454637
STATE COLLEGE,AR,1925.0,1967.0,35.8415534,-90.6773209
STATEROAD,NY,1882.0,1896.0,42.3859,-77.9736146
STATION CREEK,MS,1869.0,1886.0,31.6779416,-89.4833997
STEELE,MO,1896.0,null,36.0845506,-89.8335325
STEEL'S DEPOT,AL,1871.0,1903.0,33.9420636,-86.1985813
STEEP BANK,MS,1880.0,1887.0,32.1520947,-90.0661954
STEEP FALLS,ME,1850.0,null,43.790831,-70.6483225
STELLA,AR,1894.0,1955.0,36.0109044,-91.8004234
STEPHENS,AR,1883.0,null,33.4118098,-93.0710774
STEPHENSBURG,NJ,1894.0,1944.0,40.793155,-74.8729455
